일자,언론사,제목,senti_score,senti_label
20260427,OBS,"김포시, 고립가구 대상 '안부살핌 우편서비스'시행",4,positive
20260427,헤럴드경제,"충남도, ‘사랑의 집짓기 집고치기’ 올해도 GO~",4,positive
20260427,문화일보,"강북구, ‘찾아가는 성인지 교육’ 박차 “일상 속 성평등 문화 확산”",2,positive
20260427,동아일보,“자택 임종 돕는다” 성남시 ‘내집 생애말기케어’ 도입,-2,negative
20260427,국민일보,"도박판 옆 골목에서부터, 교회는 안부 물었다",1,positive
20260427,광남일보,"강진군, 고독 고립 위험가구 기획조사",2,positive
20260426,충청일보,면천면 최경선 전 명예면장 이웃돕기 성금 기탁,6,positive
20260426,중도일보,"영동군치매안심센터, 치매예방 ‘야외치유프로그램’ 참여자 모집",4,positive
20260426,충청타임즈,"충청리더스포럼, '마음나눔 반찬나눔' 봉사활동",-5,negative
20260426,새전북신문,"고창 부안면, ‘마음을 잇는 반찬 배달’ 사업 시작",2,positive
20260426,대구신문,"대구 남구 대명2동 일사천리 복지기동단, 저소득 어르신 주거환경 개선",1,positive
20260426,국민일보,"도박 중독자, 관리 대상 아닌 관계 대상 교회의 접근법은 달랐다",3,positive
20260426,대전일보,면천면 최경선 전 명예면장 이웃돕기 성금 기탁,4,positive
20260426,동아일보,“자택 임종 돕는다” 성남시 ‘내집 생애말기케어’ 도입,-2,negative
20260426,충북일보,"영춘면 지역사회보장협의체, '영양 가득 행복반찬' 사업",4,positive
20260426,대전일보,동구 고독사 예방 생활행태 개선 지원,6,positive
20260426,충북일보,"충주 칠금금릉동, 홀몸노인 등에 반찬 전달",7,positive
20260426,세계일보,"가정연합, ‘쌀 화환’ 나눔 정례화 서울 취약계층에 쌀 32포 전달",-1,negative
20260426,충청타임즈,"대전 동구, 고독사 예방 '생활행태 개선 지원사업' 추진",5,positive
20260426,충청타임즈,충주시 칠금금릉동지사협 홀몸 어르신 반찬 나눔,1,positive
20260426,아시아투데이,"[6 3 지방선거, 서울을 묻다] 이필형 ""동대문구, 교육 돌봄 의료 융합된 미래형 생활 도시""",0,neutral
20260426,금강일보,당진시 면천면 최경선 전 명예면장 15년째 이웃돕기 성금 기탁,6,positive
20260426,한겨레,하남교산에 ‘통합형 공공임대’ 1100세대 공급,1,positive
20260426,충청타임즈,당진 면천면 최경선 전 명예면장 이웃돕기 성금 200만원 전달,6,positive
20260426,충청타임즈,"단양군 영춘면지사협, '영양가득 행복반찬' 추진",5,positive
20260426,이투데이,"자살 1000명 줄인다, ‘천명지킴’ 발대  생명대사 44개 기관 참여",2,positive
20260426,중앙일보,남친과 절친 ‘잘못된 만남’ 20대女 일기장 속 ‘죽음의 폭로’,-1,negative
20260426,노컷뉴스,"""영양제 안 먹으면 불안하신가요?"" 약사가 밝힌 영양제 '불안 마케팅'의 민낯[건강비책]",-4,negative
20260426,메트로경제,"오산시, 민 관 협력 통해 복합위기 가구 지원체계 강화 추진",-5,negative
20260426,브릿지경제,"세계평화통일가정연합, 쌀 기부로 지역사회에 온정 전하다",-1,negative
20260425,충청일보,"단양군 영춘면지역사보協, 이웃에 반찬 전달",-2,negative
20260425,헤럴드경제,아랫집 노인 폭행해 늑골 16개 부러뜨린 60대 檢 “살인미수”,-3,negative
20260425,이투데이,1인 가구의 그늘 한ㆍ일 고독사 비교해 보니,0,neutral
20260425,내일신문,"인하대, 시니어 안전 건강 인지 프로그램 운영",4,positive
20260425,경향신문,“나랑 애인해도 되겠어” 20대 여성 등산객 얼어붙게 만든 노인,-1,negative
20260425,당진시대,"당진 순성농협 환경파수꾼, 꽃축제 수익금으로 독거노인 반찬 나눔",4,positive
20260425,한겨레,‘어정쩡과 엉거주춤’으로 치러낸 ‘성년식’ [.txt],-2,negative
20260425,홍성신문,'함께 하는 삶' 돌봄 반장 역할 중요,3,positive
20260425,홍성신문,기관 단체 소식,-2,negative
20260425,경상일보,"울주복지재단 서부종합사회복지관, 고독사 예방 위기가구 발굴 캠페인 '눈길'",1,positive
20260424,중도일보,"서산 ""사각은 줄이고, 안심은 늘리고"" 팔봉면, 생명존중 안전망 구축 박차",8,positive
20260424,쿠키뉴스,"공주시 고독사 관리 “연중, 전담사가 관리”",2,positive
20260424,헤럴드경제,‘자택 임종’ 국내 최초 도입한다 의사가 직접 방문해 사망진단서 발급,1,positive
20260424,이투데이,"자살 1000명 줄인다, ‘천명지킴’ 발대  생명대사 45개 기관 참여",2,positive
20260424,뉴스핌,"고령자 86% ""요양원 대신 내 집 살고파"" 공급만이 해법 아냐",1,positive
20260424,프레시안,"성남시 ""시민의 마지막도 책임진다""",-2,negative
20260424,충청일보,"충남도, 고독사 예방 체계 구축 방안 모색",2,positive
20260424,부산일보,"한국건강관리협회 부산동래, 노인종합복지센터 어르신 나들이 봉사활동",-1,negative
20260424,부산일보,"서구 서대신1동, ‘반려식물과 함께하는 카페 나들이의 날’ 운영",4,positive
20260424,부산일보,"동래구 안락2동, ‘깨끗한 몸, 향기로운 일상’ 업무협약 체결",3,positive
20260424,전북도민일보,"전주시 여의동, ‘건강음료로 안부 확인’ 고독사 예방 협약",9,positive
20260424,부산일보,"부산진구 부전1동, 복지 사각지대 예방 ‘똑똑, 만나 봄’ 실시",3,positive
20260424,내일신문,성남시 “병원 대신 집에서 마지막을”,2,positive
20260424,홍성신문,읍 면 이/모/저/모,9,positive
20260424,중부일보,[금주의 파주시] 햇빛소득마을 선점 위해 지원체계 개편 外,3,positive
20260424,노컷뉴스,"""집에서 마지막까지"" 성남시, 생애말기케어 도입",2,positive
20260424,데일리안,"성남시, 전국 최초 '내집 생애말기케어' 사업 본격화",0,neutral
20260424,스포츠서울,[원주시 4월 24일 읍면동소식]흥업면 중앙동 일산동 학성동 우산동 태장2동,7,positive
20260424,아시아경제,"""병원 대신 집에서 마지막을"" 성남시, '내집 생애말기케어' 본격화",-2,negative
20260424,서울경제,‘내 집에서 맞는 임종’ 성남시의 특별한 실험,0,neutral
20260424,아시아경제,관악구 민선 8기 성과집 'ADVANCE 관악' 발간,2,positive
20260424,디지털타임스,‘재택임종’ 시동 건 성남시,-4,negative
20260424,쿠키뉴스,"창원시의회, 세코 사용료 인하 노인교육 예술촌 교류 지원 ‘3대 조례’ 추진",-1,negative
20260424,경기일보,"""누구를 위한 5억인가""...경기도 AI 복지의 역설 [영상]",-9,negative
20260424,강원일보,“차 없으면 일상도 끝”  교통 취약지역 노인들은 ‘고립’,-1,negative
20260424,충청투데이,따스한 봄볕에 번진 효심 '사랑해孝',3,positive
20260424,경북일보,"영천 완산한마음봉사회, 독거노인 이불 세탁 봉사 ""따뜻한 돌봄 실천""",6,positive
20260424,브릿지경제,[김해소식] 김해 ‘장애인 주거편의시설 개 보수’ 가구당 최대 380만 원 지원 外,0,neutral
20260423,중도일보,"영천시 화북면-정각별빛교회, '병원동행 서비스' 협약",-4,negative
20260423,중도일보,"인천 중구, ‘2026년도 제2회 통합사례관리 실무 회의’ 개최",1,positive
20260423,중도일보,"예산군, AI 기반 '안부 신호'로 1인가구 안전망 강화",4,positive
20260423,중도일보,"코레일 제천건축사업소, 취약계층 주거환경 개선 봉사활동 전개",2,positive
20260423,경향신문,커피 내리며 진상 손님 응대까지 ‘나답게’ 우울했던 노후여 굿바이[희망이음 함께하는 내일],0,neutral
20260423,대구신문,"영천 화북면-정각별빛교회, 병원동행서비스 협약",-4,negative
20260423,대구신문,김두현 “누구도 소외 없는 수성구 건설”,0,neutral
20260423,광주매일신문,진보당 이종욱 “공공혁신특별시 구현”,3,positive
20260423,충청타임즈,"LG엔솔 함솔이 봉사단, 주거환경 개선활동 진행",3,positive
20260423,인천일보,여주 '어르신 통합돌봄' 복지 혁신,0,neutral
20260423,남도일보,"광주시, 사회연대경제로 청년일자리 돌봄 공백 동시 해소",0,neutral
20260423,헤럴드경제,"치매안심재산관리서비스, 나도 받을 수 있나 맞춤형 재정지원계획 수립부터 지출 관리까지 받는다[나유정]",-1,negative
20260423,광남일보,‘광주형 사회연대경제’ 청년일자리 돌봄사각 해소,0,neutral
20260423,남도일보,"[기고]7월 출범 전남광주통합특별시, 성패는 자원봉사에 달려 있다",-3,negative
20260423,파이낸셜뉴스,"""복지 사각지대 제로"" 33만 하남시민 삶 보듬다",6,positive
20260423,충청일보,"LG에너지솔루션, 청주 취약가정 주거환경 개선 봉사",7,positive
20260423,금강일보,"""한 끼의 온기로 이어지는 나눔""   천안 적십자, 희망풍차 바자회 연다",6,positive
20260423,뉴스핌,"풀무원, '지속가능 식탁' 키운다 체험형 조리학교로 소비자 공략",0,neutral
20260423,전자신문,[디지털 라이프] 집이 나를 이해하기 시작했다 'LG전자 AI 홈 솔루션',-1,negative
20260423,스포츠서울,김왕규 무소속 양구군수 예비후보 “어르신이 행복한 양구! 노년이 두렵지 않은 양구 만들겠습니다!,5,positive
20260423,중부매일,"LG에너지솔루션 함솔이 봉사단, 지역사회 선행 이어가",3,positive
20260423,경상일보,"울주복지재단 서부종합사회복지관, 고독사 예방 '게이트키퍼'와 이사 지원",2,positive
20260423,금강일보,"보령발전본부, '계절 맛 김치 담그기' 행사 개최",3,positive
20260423,충청일보,"보령발전본부,'계절 맛 김치 담그기' 행사 개최",5,positive
20260423,중부매일,"보령발전본부, 계절 김치 나눔으로 이웃사랑 실천",7,positive
20260423,머니투데이,"김포시, 9개 기관과 손잡고 통합돌봄 생태계 조성 나섰다",3,positive
20260423,충청투데이,"한국중부발전 보령자원봉사센터, 200세대에 열무김치 나눔",2,positive
20260423,경기일보,‘이재석 경사 순직’ 구속된 당직팀장 보석으로 풀려나,0,neutral
20260423,대전일보,따뜻한 한 끼 위한 나눔 천안 적십자 바자회,6,positive
20260423,국민일보,"전국천사무료급식소, 취약계층 증가 속 역할 확대",-2,negative
20260423,YTN,"법원, '순직 해경' 파출소 당직 팀장 보석 인용",-2,negative
20260423,금강일보,"금산군 금성면지역사회보장협의체, 2026년 정기회의 개최",0,neutral
20260423,충청타임즈,충주시 호암직동지사협 고독사 예방 '스마트 돌봄플러그' 지원,0,neutral
20260423,충청타임즈,충주 수안보라이온스클럽 취약계층 '희망의 집수리' 봉사,0,neutral
20260423,충청타임즈,"예산군, 혼자 사는 군민 지키는 '안부 신호' 확대",-1,negative
20260423,브레이크뉴스,"여주시, 2026년 여름철 자연재난 대책회의 개최",1,positive
20260423,충북일보,"제천시 용두동 주민자치위와 새마을지도자회, 취약계층에 세탁기 후원",3,positive
20260423,충청일보,"예산군, 혼자 사는 군민 지키는 '안부 신호' 확대",1,positive
20260423,노컷뉴스,"김포시, 통합돌봄 안부살핌 협약 체결 노인 1인가구 지원 강화",0,neutral
20260423,금강일보,"충주시 호암직동, 고독사 예방 '스마트 돌봄플러그' 지원",1,positive
20260423,대전일보,"예산군, AI로 1인가구 고독사 막는다",0,neutral
20260423,금강일보,"진천봉화로타리클럽, 백곡면 독거노인 맞춤형 집수리 지원",1,positive
20260423,충북일보,"코레일 제천건축사업소, '내일(Rail)하우스' 주거환경 개선 봉사활동 진행",7,positive
20260423,뉴스핌,강진군 '안부살핌 우편서비스' 확대 시행 100가구 대상,1,positive
20260423,아시아경제,"고령군, 고독사 예방 및 복지사각지대 발굴",2,positive
20260423,충북일보,"충주 호암직동, '스마트 돌봄플러그'로 고독사 예방",3,positive
20260423,전자신문,"풀무원, 지속가능 식생활 교육 공간 '테이스티풀무원' 개교",0,neutral
20260423,충청타임즈,"제천시 용두동 주민자치위 새마을지도자회, 취약계층에 세탁기 후원",-1,negative
20260423,아시아투데이,"“취약계층에 전달” 전남 바르게살기협의회, 기업 기부로 나눔 확대",2,positive
20260423,데일리안,"풀무원, 지속가능 식생활 플랫폼 '테이스티풀무원' 운영",4,positive
20260423,스포츠서울,[원주시 4월23일 읍면동소식]지정면 귀래면 원인동 명륜2동 태장1동 태장2동,5,positive
20260423,남도일보,무안 현경면 고독고립 예방 안전망 구축,4,positive
20260423,충청투데이,"[독자투고] ""내 집에서 늙고 싶다"" 시설 대신 '삶'을 선물하라",-3,negative
20260423,동아일보,스마트 반지-케어벨 AI로 ‘돌봄 빈틈’ 메운다,-3,negative
20260423,전북일보,"[사설] 고령 1인가구 급증, 돌봄체계 전면 재설계해야",-3,negative
20260423,기호일보,"인천 미추홀구, (사)'어르신의 안부를 묻는 우유배달'과 민 관협력 복지 안전망 구축",7,positive
20260423,브릿지경제,"인천 서구, 고독과 고립 예방 위한 사회적 지원 강화",0,neutral
20260422,매일경제,외로움이 담배보다 무섭다고? ‘사회적 근육’을 키워야 오래 산다 [지창대의 시니어 건강비책],-2,negative
20260422,대구신문,"대구 신나는 봉사대, 사단법인 출범",6,positive
20260422,중도일보,거동 불편한 어르신의 '든든한 발'이 돼 드리다 취약계층 성인용 보행기 전달,3,positive
20260422,새전북신문,"남원 풍년농장, 취약계층 달걀 후원 ‘흐뭇’",2,positive
20260422,인천일보,[의정 결산] 2. 인천시의회 문화복지위원회,-4,negative
20260422,경북도민일보,"울진 온정면 지사협, 취약계층에 반찬 지원",0,neutral
20260422,아시아투데이,"""흙으로 빚는 삶의 이야기"" 예술로 정서 치유하는 어르신들",1,positive
20260422,부산일보,"북구 덕천1동 적십자봉사회, 홀로어르신께 ‘온기 가득 생신상’ 차려드려",1,positive
20260422,전자신문,[2025 K-스타트업 그랜드 챌린지 스타] 〈6〉 디지털 휴먼 코퍼레이션 “인간의 인식을 기억하는 AI로 외로움과 고립 문제 해결”,0,neutral
20260422,뉴스핌,"장세일 영광군수 예비후보 ""현장 복지 강화 독거노인 끝까지 챙긴다""",11,positive
20260422,아시아경제,"장세일 영광군수 후보 ""혼자 사는 어르신 챙긴다""",9,positive
20260422,아시아경제,"경산 지역보장협의체, 찾아가는 이미용 봉사 사각지대 지원",-1,negative
20260422,부산일보,"부산서구보건소, ‘찾아가는 한방진료실’ 지속 운영",-3,negative
20260422,부산일보,"사상구 주례2동-정신건강복지센터, 업무협약 체결",1,positive
20260422,전북도민일보,"통합돌봄, 왜 ‘공동체’가 답인가",-2,negative
20260422,매일신문,"신나는 봉사대, 사단법인 출범 및 회장 이 취임식 개최",6,positive
20260422,부산일보,"금정구 장전1동 지사협, ‘미화세탁소’ 미리내 후원의 집 지정",4,positive
20260422,데일리안,"""엄마 안 죽었어"" 시신 자택으로 옮긴 70대 딸",0,neutral
20260422,뉴스핌,"금산군 ""인공지능으로 독거노인 안부 살핀다""",4,positive
20260422,전라일보,"임실 덕치면, 거동 불편 어르신 보행보조기 지원",3,positive
20260422,뉴스핌,"광명시 ""고향사랑기금, 주민 복리 증진 3개 사업에 활용""",4,positive
20260422,중부일보,"백슬기 인천 서구의원, 생활 밀착형 현안 해결로 지역 변화 이끌어",7,positive
20260422,문화일보,외부 상황에 흔들리지 않는 품격을 지닌 인생의 벗[응원합니다],-1,negative
20260422,KBS,"평창 우체국, 안부 살핌 우편서비스 협약",0,neutral
20260422,경기일보,"파주시, AI 돌봄인형 161대 운영...홀몸 어르신 ‘안전 지킴이’ 역할까지",5,positive
20260422,브릿지경제,"청주시, 관광취약계층 위한 열린여행 주간 운영",4,positive
20260422,시사IN,배우자보다 하루라도 더 오래 살고 싶은가? [새로 나온 책],0,neutral
20260422,이데일리,"저소득 만성질환 중장년男, 고독사 위험 높다[안치영의 메디컬와치]",-4,negative
20260422,머니투데이,"치매 환자 재산관리, 국민연금이 맡는다",0,neutral
20260422,문화일보,“우리 엄마 살아있어요” 화장 직전 시신 집으로 옮긴 70대,-1,negative
20260422,강원도민일보,우편 한 통에 담은 안부 평창 고독사 예방 안전망 구축,1,positive
20260422,강원도민일보,장애인 배제된 통합돌봄 강원형 '사회적 처방' 도입 필요,-13,negative
20260422,중앙일보,"“AI, 전쟁 도구로 변질돼 안타깝다 평화 회복되길”",2,positive
20260422,강원일보,"평창군, 우체국과 ‘안부살핌 우편서비스’ 협약 체결",2,positive
20260422,브릿지경제,"인천 서구의회 백슬기 의원, 공약 이행으로 서구 주민 삶의 질 향상",7,positive
20260422,전북일보,전북 지역 고령 1인 가구 11만 넘어⋯돌봄 빈곤 대응 과제,0,neutral
20260422,브릿지경제,"치매 어르신 재산관리, 정부가 맡는다",0,neutral
20260422,기호일보,"인하대 학생사회봉사단 인하랑, 시니어 안전 건강 인지 프로그램 운영",6,positive
20260421,조선일보,“어머니 살아있다” 화장 앞둔 시신 집으로 옮긴 70대 딸,0,neutral
20260421,한국경제,"""아직 살아 계세요"" 장례 중인 모친 시신 자택으로 모시고 간 딸",-2,negative
20260421,중도일보,"부산 북구, 생활밀착형 상점 활용 위기가구 발굴 강화",1,positive
20260421,중도일보,"부산 기장군, 방문 평생학습 확대...대상 100명으로 증원",2,positive
20260421,중도일보,성남시 '상세주소 부여' 복지 사각지대 해소 기대,6,positive
20260421,중도일보,"유성구, 고독사 예방 데이터 기반 대응 추진",2,positive
20260421,KBS,"평창 우체국, 안부 살핌 우편서비스 협약",0,neutral
20260421,중도일보,고양시 일산서구보건소 AI스피커 대여,0,neutral
20260421,중도일보,"인하대 학생봉사단, 어르신 안전 건강 인식 제고 프로그램 운영",12,positive
20260421,영남일보,[동네뉴스] 남는 자재로 시작한 선행 10년을 이어온 이삼엽 건축기사의 약속,-1,negative
20260421,이데일리,[미리보는 이데일리 신문]부동산PF '대마불사' 시대 끝났다,2,positive
20260421,경남일보,"성보빈 창원시의원 ""고독사 예방, 전 연령으로 확대해야""",3,positive
20260421,한겨레,[Q＆A] 국가가 치매 어르신 재산 관리 누가 신청하고 어떤 서비스 받나,0,neutral
20260421,충청타임즈,충북기업진흥원 취약계층 대상 어쩌다 못난이 캔김치 정기 공급,-3,negative
20260421,매일경제,"“우리 엄마 아직 살아있어요” 70대 딸, 노모 시신 자택에 옮긴 사연 눈길",-1,negative
20260421,KBS,"[여기는 원주] 원주, 옛 아카데미극장 철거 반대 시민단체 ‘무죄’ 외",0,neutral
20260421,경북도민일보,"경산 서부1동 청년회, 주거환경 개선 봉사활동",3,positive
20260421,세계일보,"치매 노인 재산 154조, 앞으로 정부가 관리한다",0,neutral
20260421,중부일보,[사설] 돌봄 사각지대 해소 초점 맞춘 통합돌봄,2,positive
20260421,프레시안,"평창군-평창우체국, 고독사 예방 맞춤 서비스 추진",1,positive
20260421,한국일보,"""아직 살아 계세요"" 별세한 엄마 시신, 집에 모시고 간 70대 딸",-2,negative
20260421,광남일보,[기고]기술 넘어 ‘온정’으로 완성하는 스마트 시티,2,positive
20260421,부산일보,"부산 북구, ‘이웃연결 상점’ 추진 위기가구 발굴 강화",3,positive
20260421,아시아경제,"부산 기장군, 방문형 평생학습 ‘힐링유’ 확대 운영",-2,negative
20260421,중앙일보,"화장터 가다가 “엄마 살아있다” 시신 집 데려간 딸, 3일뒤 결국",1,positive
20260421,중부매일,"충북 못난이 캔김치, 푸드뱅크 통해 취약계층 식탁으로",-4,negative
20260421,인천일보,"광명시 '그냥드림', 복지 게이트웨이 역할 '톡톡'",1,positive
20260421,중부매일,[충북도의원 화제의 선거구를 가다] 7. 청주6 '지역 현안 공약 대결',1,positive
20260421,중앙일보,"원불교 나상호 교정원장 “인공지능, 전쟁의 도구로 쓰이는 건 우려”",2,positive
20260421,광남일보,"‘고독사 예방’ 광산구, 외출동행 생활쿠폰 확대",3,positive
20260421,부산일보,"대한적십자사봉사회 북구지구협의회, 독거어르신에 ‘건강한 생일상 나눔’",4,positive
20260421,동아일보,“어머니 살아있다” 화장 직전 시신 집으로 옮긴 70대 딸,1,positive
20260421,부산일보,"기장군, 돌봄 어르신 대상 ‘가정방문 평생학습’ 확대 운영",-2,negative
20260421,부산일보,"연제구 연산9동, ‘행복 담은 고기’ 업무협약 체결",5,positive
20260421,동양일보,'못난이 김치' 캔으로 변신 취약계층 식탁 오른다,-6,negative
20260421,금강일보,데이터 기반 고독사 예방 체계 가동,3,positive
20260421,경향신문,평창군 ‘마음 잇는 안부 살핌 우편 서비스’ 시행  우체국과 협력해 고독사 예방 추진,7,positive
20260421,부산일보,"사상구 모라3동, 고독사 예방 특화사업 ‘모여락 마음톡톡’ 운영",3,positive
20260421,충북일보,"적성면 금수산봉사단, 따뜻한 반찬 나눔 봉사 펼쳐",3,positive
20260421,한라일보,“갑질 센터장 해임하라” 제주 노인돌봄기관 ‘논란’,-1,negative
20260421,충북일보,"단양군 가족센터, 제2회 '시니어 해피데이' 개최",4,positive
20260421,헤럴드경제,"“소금빵 원가 400원, 비싸게 팔고싶지 않아” 행복을 굽는 제빵사 김경오 [미담:味談]",2,positive
20260421,매일신문,"적십자봉사회 대구중구協 대구봉사회, 창립 50주년 맞아 급식 후원금 전달",3,positive
20260421,강원일보,【포토뉴스】이웃사랑 실천 감사패 전달,4,positive
20260421,경북도민일보,"포항시 재향군인회, 송도동에서 이웃과 함께하는 팥죽 나눔 실천",4,positive
20260421,경북도민일보,상주 복합맨션 중 장년 1인가구 복지환경조사 실시,2,positive
20260421,충청일보,"충남도, 고령화 대응 '홀몸노인 결연사업' 확대한다",4,positive
20260421,충청일보,고독사 예방과 복지사각지대 발굴강화 간담회 개최,4,positive
20260421,헤럴드경제,국가가 치매 노인 재산 관리한다 공공신탁제도 시범사업 시행,2,positive
20260421,경기일보,"가평군, ‘찾아가는 치과 서비스’로 독거노인 구강건강 챙긴다",1,positive
20260421,충청일보,"유성구, 고독사 대응 데이터 안전망 가동",2,positive
20260421,충청타임즈,"유성구, 고독사 예방 대응 체계 가동",3,positive
20260421,전자신문,치매 노인 재산 노린 범죄 막는다 '치매안심재산관리' 첫 도입,3,positive
20260421,머니투데이,"치매부모님, 금융사기 당하면 어쩌지...국민연금이 재산 관리한다",0,neutral
20260421,충청타임즈,고령화 대응 '홀몸노인 결연사업' 확대한다,4,positive
20260421,충청타임즈,고독사 예방과 복지사각지대 발굴강화 간담회 개최,4,positive
20260421,전남일보,집배원이 국민연금 직접 전달 고령층 안부도 확인,3,positive
20260421,대전일보,유성구 1인 가구 고독 고립 예방체계 본격 가동,6,positive
20260421,경북매일신문,"청도농협, 사랑의 밑반찬 나눔 행사",5,positive
20260421,스포츠서울,"평창군, 집배원 네트워크 활용 ‘고독사 예방 복지 사각지대 해소’ 추진",1,positive
20260421,쿠키뉴스,충남 도내 재난 취약시설 1141곳 집중 점검 [힘쎈충남 브리핑],7,positive
20260421,디지털타임스,"크리에이터 봉사단체 ‘크래용’, 숏뜨와 공동 봉사활동 성황리에 종료",2,positive
20260421,경북매일신문,"예천 부부봉사단, 독거노인 주거환경 개선 봉사활동 펼쳐",5,positive
20260421,문화일보,가평 독거노인 저소득층에 이동 치과진료 ‘호응’,2,positive
20260421,헤럴드경제,“엄마 살아있다” 장사시설서 시신 집으로 가져간 70대 딸 구청이 무연고 사망 처리,-3,negative
20260421,아시아경제,"크리에이터 봉사단체 ‘크래용’, 숏뜨와 공동 봉사활동 성료",2,positive
20260421,충청타임즈,"단양군 적성면 금수산봉사단, 취약계층 위한 반찬 나눔 봉사 실천",-1,negative
20260421,충청일보,"단양 금수산자원봉사단, 이웃에 '밑반찬 전달'",0,neutral
20260421,데일리안,[데일리안 플라자] 21세기 신(新)사회구성체 논쟁: AI 혁명의 수혜자와 소외자,-2,negative
20260421,경북일보,"""축하를 나눔으로"" 영천 고경농협, 지역사회에 온정 나눔",7,positive
20260421,국제신문,“엄마 안 죽었어” 시신 들고 집 간 70대 딸,-4,negative
20260421,제민일보,"""이웃을 돌보는 우리 동네 통장님""",1,positive
20260421,경북일보,"""먼지털고 안부 묻고"" 적십자, 영천서 사랑의 세탁 봉사",3,positive
20260421,경북일보,청송 '행복반찬'으로 촘촘한 복지망 초고령화 속 '돌봄 공동체' 구현,1,positive
20260421,경기일보,"남양주시 별내면, 사각지대 발굴 캠페인 위기가구 찾기 집중",-1,negative
20260421,브릿지경제,"제62회 백상예술대상, ‘구찌 임팩트 어워드’ 후보작 5편 발표",2,positive
20260420,한라일보,제주해녀 세대를 잇고 미래를 열다 청년분과 출범,2,positive
20260420,브레이크뉴스,"보령시, AI 삼중망으로 ‘고독 고립 위기가구’ 빈틈없이 돌본다",0,neutral
20260420,광주일보,‘청년마을’ 선정 구례 수숲기간 임업 체험 나물사관학교 운영,2,positive
20260420,쿠키뉴스,"성보빈 시의원 “고독사 예방, 전 연령으로 확대해야” 창원시 조례 개정 추진",4,positive
20260420,중도일보,"보령시, AI로 복지 사각지대 잡는다",-1,negative
20260420,중도일보,"홍성군, 고독사 예방 '살림' 프로젝트 추진",-2,negative
20260420,대구신문,[화요칼럼] 경도인지장애 극복 인문학 글쓰기,0,neutral
20260420,서울경제,"“똑똑, 국민연금 50만원 배달하러 왔습니다” 집배원이 집까지 찾아오는 이유는",3,positive
20260420,부산일보,“국민연금도 집배원이 집까지 안심 배달” 강원 전북서 시범운영 ,1,positive
20260420,새전북신문,"익산 오산면 새마을부녀회, 정성 담은 반찬으로 온정 전해",5,positive
20260420,남도일보,"동구, 생활밀착형 복지사업 '본격화'",6,positive
20260420,매일경제,인간다움이란 무엇인가  로봇장의사 영생 택한 인간의 질문,-1,negative
20260420,파이낸셜뉴스,"""어머니! 국민연금, 집에서 집배원에게 받으세요""",1,positive
20260420,브레이크뉴스,"영천 화산면 복지회관 앞마당, ‘야외 세탁소’ 변신 적십자 사랑의 세탁 봉사",4,positive
20260420,브레이크뉴스,"시흥시, 2차 복지 사각지대 발굴 추진",-4,negative
20260420,이투데이,"우본, 국민연금과 '국민연금 안심배달' 서비스 협약 ""수령자 집으로 직접 배달""",1,positive
20260420,강원일보,"강릉 교1동, 고독사 예방 반찬 지원사업 추진",2,positive
20260420,아시아경제,"우본, 국민연금을 '현금으로' 배달 서비스",2,positive
20260420,아시아경제,"이천시, 민생안정 대책 가동 고유가 피해지원금 최대 55만원 지급",0,neutral
20260420,전자신문,"우본, 국민연금 현금 배달 서비스 시행",4,positive
20260420,부산일보,"연제구 연산1동, '안전 돌봄 프로젝트-돌봄 플러그' 1인 가구 보호",5,positive
20260420,데일리안,"우본-국민연금공단, 안심 배달 서비스 시행",4,positive
20260420,전북도민일보,"익산푸드통합지원센터, 취약계층 열무김치 전달",4,positive
20260420,국민일보,"보령시, 전력 통신 사용량 분석해 고속사 예방한다",4,positive
20260420,경남도민일보,"하동군, 동광 도시재생 '주민 주도 프로그램' 본격 운영",3,positive
20260420,중부일보,"[사람in] 김재덕 인천남동희망지킴이봉사회장 ""집수리는 기술이 아니라 삶의 희망을 고치는 일""",9,positive
20260420,전라일보,"익산푸드통합지원센터, 지역 농가와 함께 정성나눔.",3,positive
20260420,부산일보,"사상구 덕포1동 지사협, 중장년 돌봄망 사업 추진",4,positive
20260420,부산일보,"부산진구 전포2동, 저소득 노인 무료식사 지원 업무협약 체결",1,positive
20260420,부산일보,"금정구 금성동 지사협, 반찬과 간식으로 잇는 ‘일상 속 돌봄’",8,positive
20260420,금강일보,"청주시, 문화관광해설사와 함께 '열린여행 해설주간' 운영",-1,negative
20260420,금강일보,"금산군, 제16회 청소년 풋살대회 성료",2,positive
20260420,충청일보,금산군 청소년 풋살대회 성료,3,positive
20260420,대구일보,"시니어를 위한 대구 남구 '이룸채', 노인 일자리 주거 결합 모델로 '눈길'",6,positive
20260420,뉴스핌,"시흥시, 고물가 에너지 위기 대비 취약계층 선제적 발굴 지원",-3,negative
20260420,충청타임즈,"홍성군, 고독사 예방 '살림 프로젝트' 본격 추진",-1,negative
20260420,대전일보,"(사)청양군자원봉사센터, 마을회관 독거노인 가구에 '안전' 설치!",-3,negative
20260420,디지털타임스,우체국 집배원이 연금 배달한다 안심배달 서비스 도입,2,positive
20260420,동양일보,"""모두가 청주를 느낄 수 있도록""",-1,negative
20260420,동양일보,"홍성군, 고독사 예방 '살림' 프로젝트 추진",0,neutral
20260420,동양일보,"""혼자가 아니다"" 보령시, AI로 고독 고립 위기가구 24시간 돌본다",0,neutral
